x_tile,y_tile,tile,palette,flip_x,flip_y,priority,piece_ref
216,41,155,3,True,False,0,0378
217,41,154,3,True,False,0,0378
218,41,153,3,True,False,0,0378
219,41,152,3,True,False,0,0378
220,41,151,3,True,False,0,0368
221,41,150,3,True,False,0,0368
222,41,149,3,True,False,0,0368
223,41,148,3,True,False,0,0368
224,41,147,3,True,False,0,0358
225,41,146,3,True,False,0,0358
226,41,145,3,True,False,0,0358
227,41,144,3,True,False,0,0358
228,41,143,3,True,False,0,0348
229,41,142,3,True,False,0,0348
230,41,141,3,True,False,0,0348
231,41,140,3,True,False,0,0348
232,41,139,3,True,False,0,0338
233,41,57,3,True,False,0,0338
234,41,1,3,True,False,0,0338
235,41,1,3,True,False,0,0338
236,41,1,3,False,False,0,0000
237,41,1,3,False,False,0,0000
238,41,1,3,False,False,0,0000
239,41,1,3,False,False,0,0000
240,41,1,3,False,False,0,0400
241,41,1,3,False,False,0,0400
242,41,57,3,False,False,0,0400
243,41,177,3,False,False,0,0400
244,41,243,3,False,False,0,0560
245,41,244,3,False,False,0,0560
246,41,245,3,False,False,0,0560
247,41,246,3,False,False,0,0560
248,41,369,3,False,False,0,07F0
249,41,370,3,False,False,0,07F0
250,41,371,3,False,False,0,07F0
251,41,372,3,False,False,0,07F0
252,41,15,3,False,False,0,0060
253,41,16,3,False,False,0,0060
254,41,16,3,True,False,0,0060
255,41,15,3,True,False,0,0060
256,41,14,3,False,False,0,0078
257,41,14,3,False,False,0,0078
258,41,14,3,False,False,0,0078
259,41,14,3,False,False,0,0078
260,41,15,3,False,False,0,0060
261,41,16,3,False,False,0,0060
262,41,16,3,True,False,0,0060
263,41,15,3,True,False,0,0060
264,41,14,3,False,False,0,0078
265,41,14,3,False,False,0,0078
266,41,14,3,False,False,0,0078
267,41,14,3,False,False,0,0078
268,41,15,3,False,False,0,0060
269,41,16,3,False,False,0,0060
270,41,16,3,True,False,0,0060
271,41,15,3,True,False,0,0060
272,41,384,3,False,False,0,0830
273,41,375,3,True,True,0,0830
274,41,385,3,False,False,0,0830
275,41,386,3,False,False,0,0830
276,41,228,3,False,False,0,0520
277,41,229,3,False,False,0,0520
278,41,230,3,False,False,0,0520
279,41,231,3,False,False,0,0520
280,41,232,3,False,False,0,0530
281,41,233,3,False,False,0,0530
282,41,234,3,False,False,0,0530
283,41,235,3,False,False,0,0530
284,41,251,3,False,False,0,0590
285,41,252,3,False,False,0,0590
286,41,253,3,False,False,0,0590
287,41,254,3,False,False,0,0590
288,41,178,3,False,False,0,0410
289,41,179,3,False,False,0,0410
290,41,180,3,False,False,0,0410
291,41,181,3,False,False,0,0410
292,41,1,3,False,False,0,0000
293,41,1,3,False,False,0,0000
294,41,1,3,False,False,0,0000
295,41,1,3,False,False,0,0000
296,41,1,3,False,False,0,0000
297,41,1,3,False,False,0,0000
298,41,1,3,False,False,0,0000
299,41,1,3,False,False,0,0000
300,41,1,3,False,False,0,0000
301,41,1,3,False,False,0,0000
302,41,1,3,False,False,0,0000
303,41,1,3,False,False,0,0000
304,41,1,3,False,False,0,0000
305,41,1,3,False,False,0,0000
306,41,1,3,False,False,0,0000
307,41,1,3,False,False,0,0000
308,41,1,3,False,False,0,0000
309,41,1,3,False,False,0,0000
310,41,1,3,False,False,0,0000
311,41,1,3,False,False,0,0000
312,41,1,3,False,False,0,0000
313,41,1,3,False,False,0,0000
314,41,1,3,False,False,0,0000
315,41,1,3,False,False,0,0000
316,41,1,3,False,False,0,0000
317,41,1,3,False,False,0,0000
318,41,1,3,False,False,0,0000
319,41,1,3,False,False,0,0000
320,41,1,3,False,False,0,0000
321,41,1,3,False,False,0,0000
322,41,1,3,False,False,0,0000
323,41,1,3,False,False,0,0000
324,41,1,3,False,False,0,0000
325,41,1,3,False,False,0,0000
326,41,1,3,False,False,0,0000
327,41,1,3,False,False,0,0000
328,41,1,3,False,False,0,0000
329,41,1,3,False,False,0,0000
330,41,1,3,False,False,0,0000
331,41,1,3,False,False,0,0000
332,41,1,3,False,False,0,0000
333,41,1,3,False,False,0,0000
334,41,1,3,False,False,0,0000
335,41,1,3,False,False,0,0000
336,41,1,3,False,False,0,0000
337,41,1,3,False,False,0,0000
338,41,1,3,False,False,0,0000
339,41,1,3,False,False,0,0000
340,41,1,3,False,False,0,0000
341,41,1,3,False,False,0,0000
342,41,1,3,False,False,0,0000
343,41,1,3,False,False,0,0000
344,41,1,3,False,False,0,0000
345,41,1,3,False,False,0,0000
346,41,1,3,False,False,0,0000
347,41,1,3,False,False,0,0000
348,41,1,3,False,False,0,0000
349,41,1,3,False,False,0,0000
350,41,1,3,False,False,0,0000
351,41,1,3,False,False,0,0000
352,41,1,3,False,False,0,0000
353,41,1,3,False,False,0,0000
354,41,1,3,False,False,0,0000
355,41,1,3,False,False,0,0000
356,41,1,3,False,False,0,0000
357,41,1,3,False,False,0,0000
358,41,1,3,False,False,0,0000
359,41,1,3,False,False,0,0000
360,41,1,3,False,False,0,0000
361,41,1,3,False,False,0,0000
362,41,1,3,False,False,0,0000
363,41,1,3,False,False,0,0000
364,41,1,3,False,False,0,0000
365,41,1,3,False,False,0,0000
366,41,1,3,False,False,0,0000
367,41,1,3,False,False,0,0000
368,41,1,3,False,False,0,0000
369,41,1,3,False,False,0,0000
370,41,1,3,False,False,0,0000
371,41,1,3,False,False,0,0000
372,41,1,3,False,False,0,0000
373,41,1,3,False,False,0,0000
374,41,1,3,False,False,0,0000
375,41,1,3,False,False,0,0000
376,41,1,3,False,False,0,0000
377,41,1,3,False,False,0,0000
378,41,1,3,False,False,0,0000
379,41,1,3,False,False,0,0000
380,41,1,3,False,False,0,0000
381,41,1,3,False,False,0,0000
382,41,1,3,False,False,0,0000
383,41,1,3,False,False,0,0000
0,42,1,3,False,False,0,0000
1,42,1,3,False,False,0,0000
2,42,1,3,False,False,0,0000
3,42,1,3,False,False,0,0000
4,42,1,3,False,False,0,0000
5,42,1,3,False,False,0,0000
6,42,1,3,False,False,0,0000
7,42,1,3,False,False,0,0000
8,42,1,3,False,False,0,0000
9,42,1,3,False,False,0,0000
10,42,1,3,False,False,0,0000
11,42,1,3,False,False,0,0000
12,42,1,3,False,False,0,0000
13,42,1,3,False,False,0,0000
14,42,1,3,False,False,0,0000
15,42,1,3,False,False,0,0000
16,42,1,3,False,False,0,0000
17,42,1,3,False,False,0,0000
18,42,1,3,False,False,0,0000
19,42,1,3,False,False,0,0000
20,42,1,3,False,False,0,0000
21,42,1,3,False,False,0,0000
22,42,1,3,False,False,0,0000
23,42,1,3,False,False,0,0000
24,42,1,3,False,False,0,0000
25,42,1,3,False,False,0,0000
26,42,1,3,False,False,0,0000
27,42,1,3,False,False,0,0000
28,42,1,3,False,False,0,0000
29,42,1,3,False,False,0,0000
30,42,1,3,False,False,0,0000
31,42,1,3,False,False,0,0000
32,42,1,3,False,False,0,0000
33,42,1,3,False,False,0,0000
34,42,1,3,False,False,0,0000
35,42,1,3,False,False,0,0000
36,42,1,3,False,False,0,0000
37,42,1,3,False,False,0,0000
38,42,1,3,False,False,0,0000
39,42,1,3,False,False,0,0000
40,42,181,3,True,False,0,0418
41,42,180,3,True,False,0,0418
42,42,179,3,True,False,0,0418
43,42,178,3,True,False,0,0418
44,42,235,3,True,False,0,0538
45,42,234,3,True,False,0,0538
46,42,233,3,True,False,0,0538
47,42,232,3,True,False,0,0538
48,42,231,3,True,False,0,0528
49,42,230,3,True,False,0,0528
50,42,229,3,True,False,0,0528
51,42,228,3,True,False,0,0528
52,42,386,3,True,False,0,0838
53,42,385,3,True,False,0,0838
54,42,375,3,False,True,0,0838
55,42,384,3,True,False,0,0838
56,42,387,3,False,True,0,0848
57,42,388,3,False,True,0,0848
58,42,388,3,True,False,0,0848
59,42,387,3,True,False,0,0848
60,42,15,3,False,False,0,0060
61,42,16,3,False,False,0,0060
62,42,16,3,True,False,0,0060
63,42,15,3,True,False,0,0060
64,42,14,3,True,False,0,0080
65,42,14,3,True,False,0,0080
66,42,14,3,True,False,0,0080
67,42,14,3,True,False,0,0080
68,42,15,3,False,False,0,0060
69,42,16,3,False,False,0,0060
70,42,16,3,True,False,0,0060
71,42,15,3,True,False,0,0060
72,42,14,3,True,False,0,0080
73,42,14,3,True,False,0,0080
74,42,14,3,True,False,0,0080
75,42,14,3,True,False,0,0080
76,42,15,3,False,False,0,0060
77,42,16,3,False,False,0,0060
78,42,16,3,True,False,0,0060
79,42,15,3,True,False,0,0060
80,42,14,3,True,False,0,0080
81,42,14,3,True,False,0,0080
82,42,14,3,True,False,0,0080
83,42,14,3,True,False,0,0080
84,42,172,3,True,False,0,03E8
85,42,171,3,True,False,0,03E8
86,42,170,3,True,False,0,03E8
87,42,169,3,True,False,0,03E8
88,42,250,3,True,False,0,0578
89,42,249,3,True,False,0,0578
90,42,248,3,True,False,0,0578
91,42,247,3,True,False,0,0578
92,42,1,3,True,False,0,0008
93,42,1,3,True,False,0,0008
94,42,1,3,True,False,0,0008
95,42,1,3,True,False,0,0008
96,42,1,3,False,False,0,0000
97,42,1,3,False,False,0,0000
98,42,1,3,False,False,0,0000
99,42,1,3,False,False,0,0000
100,42,1,3,False,False,0,0000
101,42,1,3,False,False,0,0000
102,42,1,3,False,False,0,0000
103,42,1,3,False,False,0,0000
104,42,1,3,False,False,0,0000
105,42,1,3,False,False,0,0000
106,42,1,3,False,False,0,0000
107,42,1,3,False,False,0,0000
108,42,1,3,False,False,0,0000
109,42,1,3,False,False,0,0000
110,42,1,3,False,False,0,0000
111,42,1,3,False,False,0,0000
112,42,1,3,False,False,0,0000
113,42,1,3,False,False,0,0000
114,42,1,3,False,False,0,0000
115,42,1,3,False,False,0,0000
116,42,1,3,False,False,0,0000
117,42,1,3,False,False,0,0000
118,42,1,3,False,False,0,0000
119,42,1,3,False,False,0,0000
120,42,1,3,False,False,0,0000
121,42,1,3,False,False,0,0000
122,42,1,3,False,False,0,0000
123,42,1,3,False,False,0,0000
124,42,1,3,False,False,0,0000
125,42,1,3,False,False,0,0000
126,42,1,3,False,False,0,0000
127,42,1,3,False,False,0,0000
128,42,1,3,False,False,0,0000
129,42,1,3,False,False,0,0000
130,42,1,3,False,False,0,0000
131,42,1,3,False,False,0,0000
132,42,1,3,False,False,0,0000
133,42,1,3,False,False,0,0000
134,42,1,3,False,False,0,0000
135,42,1,3,False,False,0,0000
136,42,1,3,False,False,0,0000
137,42,1,3,False,False,0,0000
138,42,1,3,False,False,0,0000
139,42,1,3,False,False,0,0000
140,42,1,3,False,False,0,0000
141,42,1,3,False,False,0,0000
142,42,1,3,False,False,0,0000
143,42,1,3,False,False,0,0000
144,42,1,3,False,False,0,0000
145,42,1,3,False,False,0,0000
146,42,1,3,False,False,0,0000
147,42,1,3,False,False,0,0000
148,42,1,3,False,False,0,0000
149,42,1,3,False,False,0,0000
150,42,1,3,False,False,0,0000
151,42,1,3,False,False,0,0000
152,42,1,3,False,False,0,0000
153,42,1,3,False,False,0,0000
154,42,1,3,False,False,0,0000
155,42,1,3,False,False,0,0000
156,42,1,3,False,False,0,0000
157,42,1,3,False,False,0,0000
158,42,1,3,False,False,0,0000
159,42,1,3,False,False,0,0000
160,42,1,3,False,False,0,0000
161,42,1,3,False,False,0,0000
162,42,1,3,False,False,0,0000
163,42,1,3,False,False,0,0000
164,42,1,3,False,False,0,0000
165,42,1,3,False,False,0,0000
166,42,1,3,False,False,0,0000
167,42,1,3,False,False,0,0000
168,42,1,3,False,False,0,0000
169,42,1,3,False,False,0,0000
170,42,1,3,False,False,0,0000
171,42,1,3,False,False,0,0000
172,42,1,3,False,False,0,0000
173,42,1,3,False,False,0,0000
174,42,1,3,False,False,0,0000
175,42,1,3,False,False,0,0000
176,42,1,3,False,False,0,0000
177,42,1,3,False,False,0,0000
178,42,1,3,False,False,0,0000
179,42,1,3,False,False,0,0000
180,42,1,3,False,False,0,0000
181,42,1,3,False,False,0,0000
182,42,1,3,False,False,0,0000
183,42,1,3,False,False,0,0000
184,42,1,3,False,False,0,0000
185,42,1,3,False,False,0,0000
186,42,1,3,False,False,0,0000
187,42,1,3,False,False,0,0000
188,42,1,3,False,False,0,0000
189,42,1,3,False,False,0,0000
190,42,1,3,False,False,0,0000
191,42,1,3,False,False,0,0000
192,42,1,3,False,False,0,0000
193,42,1,3,False,False,0,0000
194,42,1,3,False,False,0,0000
195,42,1,3,False,False,0,0000
196,42,1,3,False,False,0,0000
197,42,1,3,False,False,0,0000
198,42,1,3,False,False,0,0000
199,42,1,3,False,False,0,0000
200,42,1,3,False,False,0,0388
201,42,1,3,False,False,0,0388
202,42,158,3,False,False,0,0388
203,42,159,3,False,False,0,0388
204,42,160,3,False,False,0,0398
205,42,161,3,False,False,0,0398
206,42,162,3,False,False,0,0398
207,42,163,3,False,False,0,0398
208,42,164,3,False,False,0,03A8
209,42,165,3,False,False,0,03A8
210,42,166,3,False,False,0,03A8
211,42,167,3,False,False,0,03A8
212,42,166,3,False,False,0,03B8
213,42,166,3,False,False,0,03B8
214,42,166,3,False,False,0,03B8
215,42,166,3,False,False,0,03B8
216,42,167,3,True,False,0,03B0
217,42,166,3,True,False,0,03B0
218,42,165,3,True,False,0,03B0
219,42,164,3,True,False,0,03B0
220,42,163,3,True,False,0,03A0
221,42,162,3,True,False,0,03A0
222,42,161,3,True,False,0,03A0
223,42,160,3,True,False,0,03A0
224,42,159,3,True,False,0,0390
225,42,158,3,True,False,0,0390
226,42,1,3,True,False,0,0390
227,42,1,3,True,False,0,0390
228,42,1,3,True,False,0,0008
229,42,1,3,True,False,0,0008
230,42,1,3,True,False,0,0008
231,42,1,3,True,False,0,0008
232,42,1,3,True,False,0,0008
233,42,1,3,True,False,0,0008
234,42,1,3,True,False,0,0008
235,42,1,3,True,False,0,0008
236,42,1,3,False,False,0,0000
237,42,1,3,False,False,0,0000
238,42,1,3,False,False,0,0000
239,42,1,3,False,False,0,0000
240,42,1,3,False,False,0,0000
241,42,1,3,False,False,0,0000
242,42,1,3,False,False,0,0000
243,42,1,3,False,False,0,0000
244,42,247,3,False,False,0,0570
245,42,248,3,False,False,0,0570
246,42,249,3,False,False,0,0570
247,42,250,3,False,False,0,0570
248,42,169,3,False,False,0,03E0
249,42,170,3,False,False,0,03E0
250,42,171,3,False,False,0,03E0
251,42,172,3,False,False,0,03E0
252,42,14,3,False,False,0,0078
253,42,14,3,False,False,0,0078
254,42,14,3,False,False,0,0078
255,42,14,3,False,False,0,0078
256,42,15,3,False,False,0,0060
257,42,16,3,False,False,0,0060
258,42,16,3,True,False,0,0060
259,42,15,3,True,False,0,0060
260,42,14,3,False,False,0,0078
261,42,14,3,False,False,0,0078
262,42,14,3,False,False,0,0078
263,42,14,3,False,False,0,0078
264,42,15,3,False,False,0,0060
265,42,16,3,False,False,0,0060
266,42,16,3,True,False,0,0060
267,42,15,3,True,False,0,0060
268,42,384,3,False,False,0,0830
269,42,375,3,True,True,0,0830
270,42,385,3,False,False,0,0830
271,42,386,3,False,False,0,0830
272,42,228,3,False,False,0,0520
273,42,229,3,False,False,0,0520
274,42,230,3,False,False,0,0520
275,42,231,3,False,False,0,0520
276,42,236,3,False,False,0,0540
277,42,237,3,False,False,0,0540
278,42,238,3,False,False,0,0540
279,42,239,3,False,False,0,0540
280,42,373,3,False,False,0,0800
281,42,374,3,False,False,0,0800
282,42,375,3,False,False,0,0800
283,42,376,3,False,False,0,0800
284,42,393,3,False,False,0,0860
285,42,394,3,False,False,0,0860
286,42,395,3,False,False,0,0860
287,42,396,3,False,False,0,0860
288,42,182,3,False,False,0,0420
289,42,183,3,False,False,0,0420
290,42,184,3,False,False,0,0420
291,42,185,3,False,False,0,0420
292,42,178,3,False,False,0,0410
293,42,179,3,False,False,0,0410
294,42,180,3,False,False,0,0410
295,42,181,3,False,False,0,0410
296,42,1,3,False,False,0,0000
297,42,1,3,False,False,0,0000
298,42,1,3,False,False,0,0000
299,42,1,3,False,False,0,0000
300,42,1,3,False,False,0,0000
301,42,1,3,False,False,0,0000
302,42,1,3,False,False,0,0000
303,42,1,3,False,False,0,0000
304,42,1,3,False,False,0,0000
305,42,1,3,False,False,0,0000
306,42,1,3,False,False,0,0000
307,42,1,3,False,False,0,0000
308,42,1,3,False,False,0,0000
309,42,1,3,False,False,0,0000
310,42,1,3,False,False,0,0000
311,42,1,3,False,False,0,0000
312,42,1,3,False,False,0,0000
313,42,1,3,False,False,0,0000
314,42,1,3,False,False,0,0000
315,42,1,3,False,False,0,0000
316,42,1,3,False,False,0,0000
317,42,1,3,False,False,0,0000
318,42,1,3,False,False,0,0000
319,42,1,3,False,False,0,0000
320,42,1,3,False,False,0,0000
321,42,1,3,False,False,0,0000
322,42,1,3,False,False,0,0000
323,42,1,3,False,False,0,0000
324,42,1,3,False,False,0,0000
325,42,1,3,False,False,0,0000
326,42,1,3,False,False,0,0000
327,42,1,3,False,False,0,0000
328,42,1,3,False,False,0,0000
329,42,1,3,False,False,0,0000
330,42,1,3,False,False,0,0000
331,42,1,3,False,False,0,0000
332,42,1,3,False,False,0,0000
333,42,1,3,False,False,0,0000
334,42,1,3,False,False,0,0000
335,42,1,3,False,False,0,0000
336,42,1,3,False,False,0,0000
337,42,1,3,False,False,0,0000
338,42,1,3,False,False,0,0000
339,42,1,3,False,False,0,0000
340,42,1,3,False,False,0,0000
341,42,1,3,False,False,0,0000
342,42,1,3,False,False,0,0000
343,42,1,3,False,False,0,0000
344,42,1,3,False,False,0,0000
345,42,1,3,False,False,0,0000
346,42,1,3,False,False,0,0000
347,42,1,3,False,False,0,0000
348,42,1,3,False,False,0,0000
349,42,1,3,False,False,0,0000
350,42,1,3,False,False,0,0000
351,42,1,3,False,False,0,0000
352,42,1,3,False,False,0,0000
353,42,1,3,False,False,0,0000
354,42,1,3,False,False,0,0000
355,42,1,3,False,False,0,0000
356,42,1,3,False,False,0,0000
357,42,1,3,False,False,0,0000
358,42,1,3,False,False,0,0000
359,42,1,3,False,False,0,0000
360,42,1,3,False,False,0,0000
361,42,1,3,False,False,0,0000
362,42,1,3,False,False,0,0000
363,42,1,3,False,False,0,0000
364,42,1,3,False,False,0,0000
365,42,1,3,False,False,0,0000
366,42,1,3,False,False,0,0000
367,42,1,3,False,False,0,0000
368,42,1,3,False,False,0,0000
369,42,1,3,False,False,0,0000
370,42,1,3,False,False,0,0000
371,42,1,3,False,False,0,0000
372,42,1,3,False,False,0,0000
373,42,1,3,False,False,0,0000
374,42,1,3,False,False,0,0000
375,42,1,3,False,False,0,0000
376,42,1,3,False,False,0,0000
377,42,1,3,False,False,0,0000
378,42,1,3,False,False,0,0000
379,42,1,3,False,False,0,0000
380,42,1,3,False,False,0,0000
381,42,1,3,False,False,0,0000
382,42,1,3,False,False,0,0000
383,42,1,3,False,False,0,0000
0,43,1,3,False,False,0,0000
1,43,1,3,False,False,0,0000
2,43,1,3,False,False,0,0000
3,43,1,3,False,False,0,0000
4,43,1,3,False,False,0,0000
5,43,1,3,False,False,0,0000
6,43,1,3,False,False,0,0000
7,43,1,3,False,False,0,0000
8,43,1,3,False,False,0,0000
9,43,1,3,False,False,0,0000
10,43,1,3,False,False,0,0000
11,43,1,3,False,False,0,0000
12,43,1,3,False,False,0,0000
13,43,1,3,False,False,0,0000
14,43,1,3,False,False,0,0000
15,43,1,3,False,False,0,0000
16,43,1,3,False,False,0,0000
17,43,1,3,False,False,0,0000
18,43,1,3,False,False,0,0000
19,43,1,3,False,False,0,0000
20,43,1,3,False,False,0,0000
21,43,1,3,False,False,0,0000
22,43,1,3,False,False,0,0000
23,43,1,3,False,False,0,0000
24,43,1,3,False,False,0,0000
25,43,1,3,False,False,0,0000
26,43,1,3,False,False,0,0000
27,43,1,3,False,False,0,0000
28,43,1,3,False,False,0,0000
29,43,1,3,False,False,0,0000
30,43,1,3,False,False,0,0000
31,43,1,3,False,False,0,0000
32,43,1,3,False,False,0,0000
33,43,1,3,False,False,0,0000
34,43,1,3,False,False,0,0000
35,43,1,3,False,False,0,0000
36,43,181,3,True,False,0,0418
37,43,180,3,True,False,0,0418
38,43,179,3,True,False,0,0418
39,43,178,3,True,False,0,0418
40,43,185,3,True,False,0,0428
41,43,184,3,True,False,0,0428
42,43,183,3,True,False,0,0428
43,43,182,3,True,False,0,0428
44,43,372,3,True,False,0,07F8
45,43,371,3,True,False,0,07F8
46,43,370,3,True,False,0,07F8
47,43,369,3,True,False,0,07F8
48,43,239,3,True,False,0,0548
49,43,238,3,True,False,0,0548
50,43,237,3,True,False,0,0548
51,43,236,3,True,False,0,0548
52,43,231,3,True,False,0,0528
53,43,230,3,True,False,0,0528
54,43,229,3,True,False,0,0528
55,43,228,3,True,False,0,0528
56,43,386,3,True,False,0,0838
57,43,385,3,True,False,0,0838
58,43,375,3,False,True,0,0838
59,43,384,3,True,False,0,0838
60,43,387,3,False,True,0,0848
61,43,388,3,False,True,0,0848
62,43,388,3,True,False,0,0848
63,43,387,3,True,False,0,0848
64,43,15,3,False,False,0,0060
65,43,16,3,False,False,0,0060
66,43,16,3,True,False,0,0060
67,43,15,3,True,False,0,0060
68,43,14,3,True,False,0,0080
69,43,14,3,True,False,0,0080
70,43,14,3,True,False,0,0080
71,43,14,3,True,False,0,0080
72,43,15,3,False,False,0,0060
73,43,16,3,False,False,0,0060
74,43,16,3,True,False,0,0060
75,43,15,3,True,False,0,0060
76,43,14,3,True,False,0,0080
77,43,14,3,True,False,0,0080
78,43,14,3,True,False,0,0080
79,43,14,3,True,False,0,0080
80,43,172,3,True,False,0,03E8
81,43,171,3,True,False,0,03E8
82,43,170,3,True,False,0,03E8
83,43,169,3,True,False,0,03E8
84,43,176,3,True,False,0,03F8
85,43,175,3,True,False,0,03F8
86,43,174,3,True,False,0,03F8
87,43,173,3,True,False,0,03F8
88,43,248,3,True,False,0,0588
89,43,220,3,True,False,0,0588
90,43,1,3,True,False,0,0588
91,43,1,3,True,False,0,0588
92,43,1,3,False,False,0,0000
93,43,1,3,False,False,0,0000
94,43,1,3,False,False,0,0000
95,43,1,3,False,False,0,0000
96,43,1,3,False,False,0,0000
97,43,1,3,False,False,0,0000
98,43,1,3,False,False,0,0000
99,43,1,3,False,False,0,0000
100,43,1,3,False,False,0,0000
101,43,1,3,False,False,0,0000
102,43,1,3,False,False,0,0000
103,43,1,3,False,False,0,0000
104,43,1,3,False,False,0,0000
105,43,1,3,False,False,0,0000
106,43,1,3,False,False,0,0000
107,43,1,3,False,False,0,0000
108,43,1,3,False,False,0,0000
109,43,1,3,False,False,0,0000
110,43,1,3,False,False,0,0000
111,43,1,3,False,False,0,0000
112,43,1,3,False,False,0,0000
113,43,1,3,False,False,0,0000
114,43,1,3,False,False,0,0000
115,43,1,3,False,False,0,0000
116,43,1,3,False,False,0,0000
117,43,1,3,False,False,0,0000
118,43,1,3,False,False,0,0000
119,43,1,3,False,False,0,0000
120,43,1,3,False,False,0,0000
121,43,1,3,False,False,0,0000
122,43,1,3,False,False,0,0000
123,43,1,3,False,False,0,0000
124,43,1,3,False,False,0,0000
125,43,1,3,False,False,0,0000
126,43,1,3,False,False,0,0000
127,43,1,3,False,False,0,0000
128,43,1,3,False,False,0,0000
129,43,1,3,False,False,0,0000
130,43,1,3,False,False,0,0000
131,43,1,3,False,False,0,0000
132,43,1,3,False,False,0,0000
133,43,1,3,False,False,0,0000
134,43,1,3,False,False,0,0000
135,43,1,3,False,False,0,0000
136,43,1,3,False,False,0,0000
137,43,1,3,False,False,0,0000
138,43,1,3,False,False,0,0000
139,43,1,3,False,False,0,0000
140,43,1,3,False,False,0,0000
141,43,1,3,False,False,0,0000
142,43,1,3,False,False,0,0000
143,43,1,3,False,False,0,0000
144,43,1,3,False,False,0,0000
145,43,1,3,False,False,0,0000
146,43,1,3,False,False,0,0000
147,43,1,3,False,False,0,0000
148,43,1,3,False,False,0,0000
149,43,1,3,False,False,0,0000
150,43,1,3,False,False,0,0000
151,43,1,3,False,False,0,0000
152,43,1,3,False,False,0,0000
153,43,1,3,False,False,0,0000
154,43,1,3,False,False,0,0000
155,43,1,3,False,False,0,0000
156,43,1,3,False,False,0,0000
157,43,1,3,False,False,0,0000
158,43,1,3,False,False,0,0000
159,43,1,3,False,False,0,0000
160,43,1,3,False,False,0,0000
161,43,1,3,False,False,0,0000
162,43,1,3,False,False,0,0000
163,43,1,3,False,False,0,0000
164,43,1,3,False,False,0,0000
165,43,1,3,False,False,0,0000
166,43,1,3,False,False,0,0000
167,43,1,3,False,False,0,0000
168,43,1,3,False,False,0,0000
169,43,1,3,False,False,0,0000
170,43,1,3,False,False,0,0000
171,43,1,3,False,False,0,0000
172,43,1,3,False,False,0,0000
173,43,1,3,False,False,0,0000
174,43,1,3,False,False,0,0000
175,43,1,3,False,False,0,0000
176,43,1,3,False,False,0,0000
177,43,1,3,False,False,0,0000
178,43,1,3,False,False,0,0000
179,43,1,3,False,False,0,0000
180,43,1,3,False,False,0,0000
181,43,1,3,False,False,0,0000
182,43,1,3,False,False,0,0000
183,43,1,3,False,False,0,0000
184,43,1,3,False,False,0,0000
185,43,1,3,False,False,0,0000
186,43,1,3,False,False,0,0000
187,43,1,3,False,False,0,0000
188,43,1,3,False,False,0,0000
189,43,1,3,False,False,0,0000
190,43,1,3,False,False,0,0000
191,43,1,3,False,False,0,0000
192,43,1,3,False,False,0,0000
193,43,1,3,False,False,0,0000
194,43,1,3,False,False,0,0000
195,43,1,3,False,False,0,0000
196,43,1,3,False,False,0,0000
197,43,1,3,False,False,0,0000
198,43,1,3,False,False,0,0000
199,43,1,3,False,False,0,0000
200,43,1,3,False,False,0,0000
201,43,1,3,False,False,0,0000
202,43,1,3,False,False,0,0000
203,43,1,3,False,False,0,0000
204,43,1,3,False,False,0,0000
205,43,1,3,False,False,0,0000
206,43,1,3,False,False,0,0000
207,43,1,3,False,False,0,0000
208,43,1,3,False,False,0,03C8
209,43,1,3,False,False,0,03C8
210,43,1,3,False,False,0,03C8
211,43,168,3,False,False,0,03C8
212,43,1,3,False,False,0,0000
213,43,1,3,False,False,0,0000
214,43,1,3,False,False,0,0000
215,43,1,3,False,False,0,0000
216,43,168,3,True,False,0,03D0
217,43,1,3,True,False,0,03D0
218,43,1,3,True,False,0,03D0
219,43,1,3,True,False,0,03D0
220,43,1,3,True,False,0,0008
221,43,1,3,True,False,0,0008
222,43,1,3,True,False,0,0008
223,43,1,3,True,False,0,0008
224,43,1,3,True,False,0,0008
225,43,1,3,True,False,0,0008
226,43,1,3,True,False,0,0008
227,43,1,3,True,False,0,0008
228,43,1,3,True,False,0,0008
229,43,1,3,True,False,0,0008
230,43,1,3,True,False,0,0008
231,43,1,3,True,False,0,0008
232,43,1,3,False,False,0,0000
233,43,1,3,False,False,0,0000
234,43,1,3,False,False,0,0000
235,43,1,3,False,False,0,0000
236,43,1,3,False,False,0,0000
237,43,1,3,False,False,0,0000
238,43,1,3,False,False,0,0000
239,43,1,3,False,False,0,0000
240,43,1,3,False,False,0,0000
241,43,1,3,False,False,0,0000
242,43,1,3,False,False,0,0000
243,43,1,3,False,False,0,0000
244,43,1,3,False,False,0,0580
245,43,1,3,False,False,0,0580
246,43,220,3,False,False,0,0580
247,43,248,3,False,False,0,0580
248,43,173,3,False,False,0,03F0
249,43,174,3,False,False,0,03F0
250,43,175,3,False,False,0,03F0
251,43,176,3,False,False,0,03F0
252,43,169,3,False,False,0,03E0
253,43,170,3,False,False,0,03E0
254,43,171,3,False,False,0,03E0
255,43,172,3,False,False,0,03E0
256,43,14,3,False,False,0,0078
257,43,14,3,False,False,0,0078
258,43,14,3,False,False,0,0078
259,43,14,3,False,False,0,0078
260,43,15,3,False,False,0,0060
261,43,16,3,False,False,0,0060
262,43,16,3,True,False,0,0060
263,43,15,3,True,False,0,0060
264,43,384,3,False,False,0,0830
265,43,375,3,True,True,0,0830
